Subsidy Dt,Año,Mes,CUOTA,NET,NEW_SEGMENT,TIPO_SUBSIDIO,MARCA,MODELO,GAMA,Diferencia_a_pagar,Diferencia_pagada,precio_venta,unidades,Tipo_Bodega,bimestre,marcapref,gruposeleccionado
01/10/2019,2019,Ene,149,UPGRADE,PYME,ACQUISITION,MARCA 1,MARCA 1 MODELO C,Media,1200,1.01,1399,1,BODEGA CORP,1,0,2
1/31/2020,2020,Ene,149,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO W,Baja,360,1.01,699,1,BODEGA CORP,2,0,4
1/31/2020,2020,Ene,149,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO C,Media,530,1.01,999,1,BODEGA CORP,2,0,4
1/31/2020,2020,Ene,149,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO C,Media,530,1.01,999,1,BODEGA CORP,2,0,4
1/31/2020,2020,Ene,149,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO C,Media,530,1.01,999,1,BODEGA CORP,2,0,4
1/31/2020,2020,Ene,149,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO C,Media,1.01,1.01,999,1,BODEGA CORP,2,0,4
1/31/2020,2020,Ene,149,UPGRADE,PYME,ACQUISITION,MARCA 2,MARCA 2 MODELO Q,Baja,300,1.01,599,1,BODEGA CORP,2,0,4
2/13/2020,2020,Feb,149,UPGRADE,PYME,ACQUISITION,MARCA 2,MARCA 2 MODELO Q,Baja,300,1.01,599,1,BODEGA CORP,2,0,4
2/14/2020,2020,Feb,149,EQUAL,PYME,ACQUISITION,OTRAS,OTRAS MODELO T,Baja,1.01,1.01,199,1,BODEGA CORP,2,0,4
2/26/2020,2020,Feb,149,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO W,Baja,360,1.01,699,1,BODEGA CORP,2,0,4
2/26/2020,2020,Feb,149,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO W,Baja,360,1.01,699,1,BODEGA CORP,2,0,4
2/26/2020,2020,Feb,149,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO W,Baja,360,1.01,699,1,BODEGA CORP,2,0,4
2/27/2020,2020,Feb,149,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO W,Baja,360,1.01,699,1,BODEGA CORP,2,0,4
2/28/2020,2020,Feb,149,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO F,Media,1100,1.01,1399,1,BODEGA CORP,2,0,4
2/28/2020,2020,Feb,149,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO F,Media,1100,1.01,1399,1,BODEGA CORP,2,0,4
2/28/2020,2020,Feb,149,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO F,Media,1100,1.01,1399,1,BODEGA CORP,2,0,4
2/29/2020,2020,Feb,149,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO F,Media,1100,1.01,1399,1,BODEGA CORP,2,0,4
01/03/2020,2020,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO W,Baja,400,1.01,699,1,BODEGA CORP,2,0,4
02/03/2020,2020,Feb,99,EQUAL,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO W,Baja,1.01,1.01,699,1,BODEGA CORP,2,0,4
02/03/2020,2020,Feb,99,EQUAL,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO W,Baja,1.01,1.01,699,1,BODEGA CORP,2,0,4
02/03/2020,2020,Feb,99,EQUAL,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO W,Baja,480,1.01,699,1,BODEGA CORP,2,0,4
1/30/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO V,Baja,1,1.01,699,1,BODEGA CORP,1,0,2
2/22/2019,2019,Feb,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO V,Baja,1,1.01,699,1,BODEGA CORP,1,0,2
2/27/2019,2019,Feb,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO V,Baja,1,1.01,699,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO V,Baja,1.01,1.01,699,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO V,Baja,1.01,1.01,699,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO V,Baja,1.01,1.01,699,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO V,Baja,1.01,1.01,699,1,BODEGA CORP,1,0,2
02/01/2019,2019,Feb,99,EQUAL,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO V,Baja,1.01,1.01,699,1,BODEGA CORP,1,0,2
02/01/2019,2019,Feb,99,EQUAL,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO V,Baja,1.01,1.01,699,1,BODEGA CORP,1,0,2
01/08/2020,2020,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 2,MARCA 2 MODELO Q,Baja,400,1.01,599,1,BODEGA CORP,2,0,4
01/08/2020,2020,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 2,MARCA 2 MODELO Q,Baja,400,1.01,599,1,BODEGA CORP,2,0,4
01/10/2020,2020,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 2,MARCA 2 MODELO Q,Baja,400,1.01,599,1,BODEGA CORP,2,0,4
01/04/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 1,MARCA 1 MODELO H,Baja,260,1.01,799,1,BODEGA CORP,1,0,2
01/04/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 1,MARCA 1 MODELO H,Baja,260,1.01,799,1,BODEGA CORP,1,0,2
01/04/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 1,MARCA 1 MODELO H,Baja,260,1.01,799,1,BODEGA CORP,1,0,2
1/31/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 1,MARCA 1 MODELO H,Baja,260,1.01,799,1,BODEGA CORP,1,0,2
1/31/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 1,MARCA 1 MODELO H,Baja,260,1.01,799,1,BODEGA CORP,1,0,2
2/14/2019,2019,Feb,99,UPGRADE,PYME,ACQUISITION,MARCA 1,MARCA 1 MODELO H,Baja,260,1.01,799,1,BODEGA CORP,1,0,2
2/14/2019,2019,Feb,99,UPGRADE,PYME,ACQUISITION,MARCA 1,MARCA 1 MODELO H,Baja,260,1.01,799,1,BODEGA CORP,1,0,2
02/12/2020,2020,Feb,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO W,Baja,480,1.01,699,1,BODEGA CORP,2,0,4
1/16/2020,2020,Ene,99,UPGRADE,PYME,ACQUISITION,OTRAS,OTRAS MODELO D,Baja,1.01,1.01,149,1,BODEGA CORP,2,0,4
1/16/2020,2020,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO W,Baja,550,1.01,699,1,BODEGA CORP,2,0,4
1/22/2020,2020,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO W,Baja,1.01,1.01,699,1,BODEGA CORP,2,0,4
02/01/2019,2019,Feb,99,EQUAL,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO V,Baja,1,1.01,699,1,BODEGA CORP,1,0,2
02/07/2019,2019,Feb,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO V,Baja,1,1.01,699,1,BODEGA CORP,1,0,2
2/28/2019,2019,Feb,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO V,Baja,1,1.01,699,1,BODEGA CORP,1,0,2
2/28/2019,2019,Feb,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO V,Baja,1,1.01,699,1,BODEGA CORP,1,0,2
2/28/2019,2019,Feb,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO V,Baja,1,1.01,699,1,BODEGA CORP,1,0,2
01/07/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO V,Baja,1.01,1.01,699,1,BODEGA CORP,1,0,2
01/09/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 2,MARCA 2 MODELO R,Baja,1.01,1.01,599,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO V,Baja,1.01,1.01,699,1,BODEGA CORP,1,0,2
1/16/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO V,Baja,1.01,1.01,699,1,BODEGA CORP,1,0,2
1/18/2019,2019,Ene,99,EQUAL,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO X,Media,1.01,1.01,999,1,BODEGA CORP,1,0,2
1/18/2019,2019,Ene,99,EQUAL,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO X,Media,1.01,1.01,999,1,BODEGA CORP,1,0,2
1/18/2019,2019,Ene,99,EQUAL,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO X,Media,1.01,1.01,999,1,BODEGA CORP,1,0,2
1/18/2019,2019,Ene,99,EQUAL,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO X,Media,1.01,1.01,999,1,BODEGA CORP,1,0,2
1/21/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO X,Media,260,1.01,999,1,BODEGA CORP,1,0,2
1/21/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO X,Media,260,1.01,999,1,BODEGA CORP,1,0,2
1/23/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 2,MARCA 2 MODELO O,Baja,260,1.01,799,1,BODEGA CORP,1,0,2
1/23/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 2,MARCA 2 MODELO O,Baja,260,1.01,799,1,BODEGA CORP,1,0,2
1/23/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 2,MARCA 2 MODELO O,Baja,260,1.01,799,1,BODEGA CORP,1,0,2
1/23/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 2,MARCA 2 MODELO O,Baja,260,1.01,799,1,BODEGA CORP,1,0,2
1/23/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 2,MARCA 2 MODELO O,Baja,260,1.01,799,1,BODEGA CORP,1,0,2
1/23/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 2,MARCA 2 MODELO O,Baja,260,1.01,799,1,BODEGA CORP,1,0,2
1/23/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 2,MARCA 2 MODELO O,Baja,260,1.01,799,1,BODEGA CORP,1,0,2
1/23/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 2,MARCA 2 MODELO O,Baja,260,1.01,799,1,BODEGA CORP,1,0,2
1/23/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 2,MARCA 2 MODELO O,Baja,260,1.01,799,1,BODEGA CORP,1,0,2
1/23/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 2,MARCA 2 MODELO O,Baja,260,1.01,799,1,BODEGA CORP,1,0,2
1/29/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO X,Media,260,1.01,999,1,BODEGA CORP,1,0,2
1/29/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO X,Media,260,1.01,999,1,BODEGA CORP,1,0,2
1/29/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO X,Media,260,1.01,999,1,BODEGA CORP,1,0,2
1/29/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO X,Media,260,1.01,999,1,BODEGA CORP,1,0,2
1/29/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO X,Media,260,1.01,999,1,BODEGA CORP,1,0,2
1/29/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO X,Media,260,1.01,999,1,BODEGA CORP,1,0,2
1/29/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO X,Media,260,1.01,999,1,BODEGA CORP,1,0,2
1/29/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO X,Media,260,1.01,999,1,BODEGA CORP,1,0,2
1/29/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO X,Media,260,1.01,999,1,BODEGA CORP,1,0,2
1/29/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO X,Media,260,1.01,999,1,BODEGA CORP,1,0,2
1/29/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO X,Media,260,1.01,999,1,BODEGA CORP,1,0,2
1/29/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO X,Media,260,1.01,999,1,BODEGA CORP,1,0,2
1/29/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO X,Media,260,1.01,999,1,BODEGA CORP,1,0,2
1/29/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO X,Media,260,1.01,999,1,BODEGA CORP,1,0,2
1/29/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO X,Media,260,1.01,999,1,BODEGA CORP,1,0,2
1/29/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO X,Media,260,1.01,999,1,BODEGA CORP,1,0,2
1/29/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO X,Media,260,1.01,999,1,BODEGA CORP,1,0,2
1/29/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO X,Media,260,1.01,999,1,BODEGA CORP,1,0,2
1/29/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO X,Media,260,1.01,999,1,BODEGA CORP,1,0,2
1/29/2019,2019,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO X,Media,260,1.01,999,1,BODEGA CORP,1,0,2
02/05/2019,2019,Feb,99,UPGRADE,PYME,ACQUISITION,MARCA 1,MARCA 1 MODELO H,Baja,260,1.01,799,1,BODEGA CORP,1,0,2
02/05/2019,2019,Feb,99,UPGRADE,PYME,ACQUISITION,MARCA 1,MARCA 1 MODELO H,Baja,260,1.01,799,1,BODEGA CORP,1,0,2
02/05/2019,2019,Feb,99,UPGRADE,PYME,ACQUISITION,MARCA 1,MARCA 1 MODELO H,Baja,260,1.01,799,1,BODEGA CORP,1,0,2
2/13/2019,2019,Feb,99,UPGRADE,PYME,ACQUISITION,MARCA 2,MARCA 2 MODELO O,Baja,260,1.01,799,1,BODEGA CORP,1,0,2
2/13/2019,2019,Feb,99,UPGRADE,PYME,ACQUISITION,MARCA 1,MARCA 1 MODELO H,Baja,260,1.01,799,1,BODEGA CORP,1,0,2
2/27/2019,2019,Feb,99,UPGRADE,PYME,ACQUISITION,MARCA 2,MARCA 2 MODELO O,Baja,260,1.01,799,1,BODEGA CORP,1,0,2
1/31/2020,2020,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO W,Baja,480,1.01,699,1,BODEGA CORP,2,0,4
1/31/2020,2020,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO W,Baja,480,1.01,699,1,BODEGA CORP,2,0,4
1/31/2020,2020,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO W,Baja,480,1.01,699,1,BODEGA CORP,2,0,4
1/31/2020,2020,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO W,Baja,480,1.01,699,1,BODEGA CORP,2,0,4
1/31/2020,2020,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO W,Baja,480,1.01,699,1,BODEGA CORP,2,0,4
1/31/2020,2020,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO W,Baja,480,1.01,699,1,BODEGA CORP,2,0,4
1/31/2020,2020,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO W,Baja,480,1.01,699,1,BODEGA CORP,2,0,4
1/31/2020,2020,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO W,Baja,480,1.01,699,1,BODEGA CORP,2,0,4
1/31/2020,2020,Ene,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO W,Baja,480,1.01,699,1,BODEGA CORP,2,0,4
2/13/2020,2020,Feb,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO C,Media,550,1.01,999,1,BODEGA CORP,2,0,4
2/13/2020,2020,Feb,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO C,Media,550,1.01,999,1,BODEGA CORP,2,0,4
2/13/2020,2020,Feb,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO W,Baja,480,1.01,699,1,BODEGA CORP,2,0,4
2/14/2020,2020,Feb,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO W,Baja,480,1.01,699,1,BODEGA CORP,2,0,4
2/18/2020,2020,Feb,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO W,Baja,480,1.01,699,1,BODEGA CORP,2,0,4
2/18/2020,2020,Feb,99,UPGRADE,PYME,ACQUISITION,MARCA 2,MARCA 2 MODELO Q,Baja,400,1.01,599,1,BODEGA CORP,2,0,4
2/18/2020,2020,Feb,99,UPGRADE,PYME,ACQUISITION,MARCA 2,MARCA 2 MODELO S,Media,550,1.01,999,1,BODEGA CORP,2,0,4
2/18/2020,2020,Feb,99,UPGRADE,PYME,ACQUISITION,MARCA 2,MARCA 2 MODELO S,Media,550,1.01,999,1,BODEGA CORP,2,0,4
2/18/2020,2020,Feb,99,UPGRADE,PYME,ACQUISITION,MARCA 2,MARCA 2 MODELO S,Media,550,1.01,999,1,BODEGA CORP,2,0,4
2/18/2020,2020,Feb,99,UPGRADE,PYME,ACQUISITION,MARCA 2,MARCA 2 MODELO S,Media,550,1.01,999,1,BODEGA CORP,2,0,4
2/18/2020,2020,Feb,99,UPGRADE,PYME,ACQUISITION,MARCA 2,MARCA 2 MODELO S,Media,550,1.01,999,1,BODEGA CORP,2,0,4
2/18/2020,2020,Feb,99,UPGRADE,PYME,ACQUISITION,MARCA 2,MARCA 2 MODELO S,Media,550,1.01,999,1,BODEGA CORP,2,0,4
2/18/2020,2020,Feb,99,UPGRADE,PYME,ACQUISITION,MARCA 2,MARCA 2 MODELO S,Media,550,1.01,999,1,BODEGA CORP,2,0,4
2/18/2020,2020,Feb,99,UPGRADE,PYME,ACQUISITION,MARCA 2,MARCA 2 MODELO S,Media,550,1.01,999,1,BODEGA CORP,2,0,4
2/18/2020,2020,Feb,99,UPGRADE,PYME,ACQUISITION,MARCA 2,MARCA 2 MODELO S,Media,550,1.01,999,1,BODEGA CORP,2,0,4
2/18/2020,2020,Feb,99,UPGRADE,PYME,ACQUISITION,MARCA 2,MARCA 2 MODELO S,Media,550,1.01,999,1,BODEGA CORP,2,0,4
2/18/2020,2020,Feb,99,UPGRADE,PYME,ACQUISITION,MARCA 2,MARCA 2 MODELO S,Media,550,1.01,999,1,BODEGA CORP,2,0,4
2/18/2020,2020,Feb,99,UPGRADE,PYME,ACQUISITION,MARCA 2,MARCA 2 MODELO S,Media,550,1.01,999,1,BODEGA CORP,2,0,4
2/18/2020,2020,Feb,99,UPGRADE,PYME,ACQUISITION,MARCA 2,MARCA 2 MODELO S,Media,550,1.01,999,1,BODEGA CORP,2,0,4
2/18/2020,2020,Feb,99,UPGRADE,PYME,ACQUISITION,MARCA 2,MARCA 2 MODELO S,Media,550,1.01,999,1,BODEGA CORP,2,0,4
2/20/2020,2020,Feb,99,UPGRADE,PYME,ACQUISITION,MARCA 2,MARCA 2 MODELO S,Media,550,1.01,999,1,BODEGA CORP,2,0,4
2/27/2020,2020,Feb,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO W,Baja,480,1.01,699,1,BODEGA CORP,2,0,4
2/27/2020,2020,Feb,99,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO W,Baja,480,1.01,699,1,BODEGA CORP,2,0,4
2/27/2020,2020,Feb,99,UPGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO W,Baja,480,1.01,699,1,BODEGA CORP,2,0,4
2/27/2020,2020,Feb,99,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO W,Baja,480,1.01,699,1,BODEGA CORP,2,0,4
2/27/2020,2020,Feb,99,UPGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO W,Baja,480,1.01,699,1,BODEGA CORP,2,0,4
2/27/2020,2020,Feb,99,UPGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO W,Baja,480,1.01,699,1,BODEGA CORP,2,0,4
2/27/2020,2020,Feb,99,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO W,Baja,480,1.01,699,1,BODEGA CORP,2,0,4
2/27/2020,2020,Feb,99,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO W,Baja,480,1.01,699,1,BODEGA CORP,2,0,4
2/27/2020,2020,Feb,99,UPGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO W,Baja,480,1.01,699,1,BODEGA CORP,2,0,4
2/27/2020,2020,Feb,99,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO W,Baja,480,1.01,699,1,BODEGA CORP,2,0,4
2/28/2020,2020,Feb,99,UPGRADE,PYME,ACQUISITION,OTRAS,OTRAS MODELO D,Baja,140,1.01,149,1,BODEGA CORP,2,0,4
2/28/2020,2020,Feb,99,UPGRADE,PYME,ACQUISITION,OTRAS,OTRAS MODELO D,Baja,140,1.01,149,1,BODEGA CORP,2,0,4
2/28/2020,2020,Feb,99,UPGRADE,PYME,ACQUISITION,OTRAS,OTRAS MODELO D,Baja,140,1.01,149,1,BODEGA CORP,2,0,4
2/28/2020,2020,Feb,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO W,Baja,480,1.01,699,1,BODEGA CORP,2,0,4
2/28/2020,2020,Feb,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO W,Baja,480,1.01,699,1,BODEGA CORP,2,0,4
2/29/2020,2020,Feb,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO W,Baja,480,1.01,699,1,BODEGA CORP,2,0,4
2/29/2020,2020,Feb,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO W,Baja,480,1.01,699,1,BODEGA CORP,2,0,4
2/29/2020,2020,Feb,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO W,Baja,480,1.01,699,1,BODEGA CORP,2,0,4
2/29/2020,2020,Feb,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO W,Baja,480,1.01,699,1,BODEGA CORP,2,0,4
2/29/2020,2020,Feb,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO W,Baja,480,1.01,699,1,BODEGA CORP,2,0,4
01/03/2020,2020,Ene,950,EQUAL,PYME,RETENTION,MARCA 4,MARCA 4 MODELO M,Alta,1.01,1.01,6199,1,TIENDAS,2,1,3
01/04/2020,2020,Ene,950,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO AD,Utra,1,1.01,9999,1,TIENDAS,2,0,4
01/08/2019,2019,Ene,950,UPGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO AH,Utra,1,1.01,8599,1,TIENDAS,1,0,2
1/22/2019,2019,Ene,950,UPGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO A,Alta,1,1.01,6999,1,TIENDAS,1,0,2
02/09/2020,2020,Feb,950,UPGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO AD,Utra,1900,1.01,9999,1,TIENDAS,2,0,4
01/10/2020,2020,Ene,950,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO AD,Utra,1,1.01,9999,1,TIENDAS,2,0,4
1/13/2020,2020,Ene,950,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO AD,Utra,1,1.01,9999,1,TIENDAS,2,0,4
1/14/2020,2020,Ene,950,UPGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO AD,Utra,1,1.01,9999,1,TIENDAS,2,0,4
1/14/2020,2020,Ene,950,UPGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO AD,Utra,1,1.01,9999,1,TIENDAS,2,0,4
1/14/2020,2020,Ene,950,UPGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO AD,Utra,1,1.01,9999,1,TIENDAS,2,0,4
1/14/2020,2020,Ene,950,UPGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO AF,Utra,1,1.01,8999,1,TIENDAS,2,0,4
1/20/2020,2020,Ene,950,UPGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO AD,Utra,1,1.01,9999,1,TIENDAS,2,0,4
1/21/2020,2020,Ene,950,UPGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO AD,Utra,1,1.01,9999,1,TIENDAS,2,0,4
1/28/2020,2020,Ene,950,UPGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO D,Alta,1,1.01,7499,1,TIENDAS,2,1,3
1/31/2020,2020,Ene,950,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO AD,Utra,1,1.01,9999,1,TIENDAS,2,0,4
01/03/2020,2020,Ene,850,UPGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO D,Alta,1,1.01,7499,1,TIENDAS,2,1,3
01/06/2020,2020,Ene,850,UPGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO AF,Utra,1243,1.01,8999,1,TIENDAS,2,0,4
01/02/2019,2019,Ene,850,EQUAL,PYME,RETENTION,MARCA 4,MARCA 4 MODELO M,Alta,1,1.01,7799,1,TIENDAS,1,1,1
01/06/2019,2019,Ene,850,UPGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO S,Utra,1,1.01,8999,1,TIENDAS,1,0,2
01/07/2019,2019,Ene,850,UPGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO AH,Utra,1,1.01,8599,1,TIENDAS,1,0,2
01/09/2019,2019,Ene,850,UPGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO M,Alta,1,1.01,7799,1,TIENDAS,1,1,1
